Recall,Precision
0.9950586781964176,0.2507002801120448
0.9950586781964176,0.2507392996108949
0.9950586781964176,0.2507783312577833
0.9950586781964176,0.2508173750583839
0.9950586781964176,0.25085643101837435
0.9950586781964176,0.2508954991434356
0.9950586781964176,0.25093457943925235
0.9950586781964176,0.2509736719115127
0.9950586781964176,0.25101277656590837
0.9950586781964176,0.25105189340813466
0.9950586781964176,0.25109102244389025
0.9950586781964176,0.25113016367887764
0.9950586781964176,0.25116931711880264
0.9950586781964176,0.2512084827693747
0.9950586781964176,0.25124766063630694
0.9950586781964176,0.25128685072531587
0.9950586781964176,0.2513260530421217
0.9950586781964176,0.2513652675924481
0.9950586781964176,0.25140449438202245
0.9950586781964176,0.2514437334165756
0.9950586781964176,0.25148298470184205
0.9950586781964176,0.25152224824355973
0.9950586781964176,0.25156152404747034
0.9950586781964176,0.25160081211931906
0.9950586781964176,0.25164011246485474
0.9950586781964176,0.2516794250898297
0.9950586781964176,0.25171875
0.9950586781964176,0.2517580872011252
0.9950586781964176,0.2517974366989684
0.9950586781964176,0.2518367984992965
0.9950586781964176,0.2518761726078799
0.9950586781964176,0.25191555903049256
0.9950586781964176,0.2519549577729121
0.9950586781964176,0.25199436884091975
0.9950586781964176,0.25203379224030037
0.9950586781964176,0.25207322797684245
0.9950586781964176,0.252112676056338
0.9950586781964176,0.2521521364845829
0.9950586781964176,0.2521916092673763
0.9950586781964176,0.2522310944105214
0.9950586781964176,0.2522705919198246
0.9950586781964176,0.2523101018010963
0.9950586781964176,0.2523496240601504
0.9950586781964176,0.2523891587028043
0.9950586781964176,0.25242870573487936
0.9950586781964176,0.2524682651622003
0.9950586781964176,0.2525078369905956
0.9950586781964176,0.25254742122589746
0.9950586781964176,0.25258701787394167
0.9950586781964176,0.25262662694056764
0.9950586781964176,0.25266624843161856
0.9950586781964176,0.25270588235294117
0.9950586781964176,0.25274552871038597
0.9950586781964176,0.252785187509807
0.9950586781964176,0.2528248587570621
0.9950586781964176,0.2528645424580129
0.9950586781964176,0.25290423861852435
0.9950586781964176,0.2529439472444654
0.9950586781964176,0.25298366834170855
0.9950586781964176,0.25302340191613004
0.9950586781964176,0.2530631479736098
0.9950586781964176,0.2531029065200314
0.9950586781964176,0.2531426775612822
0.9950586781964176,0.2531824611032532
0.9950586781964176,0.25322225715183905
0.9950586781964176,0.25326206571293824
0.9950586781964176,0.25330188679245286
0.9950586781964176,0.2533417203962887
0.9950586781964176,0.2533815665303555
0.9950586781964176,0.2534214252005663
0.9950586781964176,0.25346129641283827
0.9950586781964176,0.25350118017309203
0.9950586781964176,0.2535410764872521
0.9950586781964176,0.2535809853612467
0.9950586781964176,0.2536209068010076
0.9950586781964176,0.2536608408124705
0.9950586781964176,0.2537007874015748
0.9950586781964176,0.25374074657426365
0.9950586781964176,0.2537807183364839
0.9950586781964176,0.2538207026941862
0.9950586781964176,0.2538606996533249
0.9950586781964176,0.25390070921985813
0.9950586781964176,0.25394073139974777
0.9950586781964176,0.2539807661989595
0.9950586781964176,0.2540208136234626
0.9950586781964176,0.2540608736792304
0.9950586781964176,0.25410094637223973
0.9950586781964176,0.25414103170847135
0.9950586781964176,0.25418112969390977
0.9950586781964176,0.2542212403345432
0.9950586781964176,0.25426136363636365
0.9950586781964176,0.254301499605367
0.9950586781964176,0.2543416482475529
0.9950586781964176,0.2543818095689247
0.9950586781964176,0.25442198357548956
0.9950586781964176,0.25446217027325857
0.9950586781964176,0.25450236966824646
0.9950586781964176,0.2545425817664718
0.9950586781964176,0.25458280657395704
0.9950586781964176,0.2546230440967283
0.9950586781964176,0.2546632943408157
0.9950586781964176,0.25470355731225297
0.9950586781964176,0.2547438330170778
0.9950586781964176,0.25478412146133167
0.9950586781964176,0.2548244226510598
0.9950586781964176,0.25486473659231135
0.9950586781964176,0.25490506329113927
0.9950586781964176,0.2549454027536003
0.9950586781964176,0.254985754985755
0.9950586781964176,0.25502611999366787
0.9950586781964176,0.25506649778340723
0.9950586781964176,0.2551068883610451
0.9950586781964176,0.2551472917326576
0.9950586781964176,0.25518770790432443
0.9950586781964176,0.25522813688212925
0.9950586781964176,0.25526857867215974
0.9950586781964176,0.25530903328050714
0.9950586781964176,0.2553495007132668
0.9950586781964176,0.25538998097653776
0.9950586781964176,0.255430474076423
0.9950586781964176,0.2554709800190295
0.9950586781964176,0.25551149881046786
0.9950586781964176,0.2555520304568528
0.9950586781964176,0.2555925749643027
0.9950586781964176,0.25563313233894003
0.9950586781964176,0.255673702586891
0.9950586781964176,0.2557142857142857
0.9950586781964176,0.2557548817272583
0.9950586781964176,0.2557954906319467
0.9950586781964176,0.2558361124344926
0.9950586781964176,0.2558767471410419
0.9950586781964176,0.2559173947577442
0.9950586781964176,0.2559580552907531
0.9950586781964176,0.255998728746226
0.9950586781964176,0.25603941513032424
0.9950586781964176,0.25608011444921314
0.9950586781964176,0.256120826709062
0.9950586781964176,0.2561615519160439
0.9950586781964176,0.2562022900763359
0.9950586781964176,0.25624304119611896
0.9950586781964176,0.2562838052815781
0.9950586781964176,0.25632458233890215
0.9950586781964176,0.2563653723742839
0.9950586781964176,0.2564061753939201
0.9950586781964176,0.25644699140401145
0.9950586781964176,0.2564878204107626
0.9950586781964176,0.2565286624203822
0.9950586781964176,0.2565695174390827
0.9950586781964176,0.2566103854730806
0.9950586781964176,0.2566512665285965
0.9950586781964176,0.2566921606118547
0.9950586781964176,0.25673306772908366
0.9950586781964176,0.2567739878865158
0.9950586781964176,0.2568149210903874
0.9950586781964176,0.25685586734693877
0.9950586781964176,0.2568968266624143
0.9950586781964176,0.2569377990430622
0.9950586781964176,0.2569787844951348
0.9950586781964176,0.2570197830248883
0.9950586781964176,0.25706079463858306
0.9950586781964176,0.2571018193424832
0.9950586781964176,0.2571428571428571
0.9950586781964176,0.257183908045977
0.9950586781964176,0.2572249720581191
0.9950586781964176,0.2572660491855637
0.9950586781964176,0.2573071394345951
0.9950586781964176,0.2573482428115016
0.9950586781964176,0.2573893593225755
0.9950586781964176,0.25743048897411314
0.9950586781964176,0.2574716317724149
0.9950586781964176,0.25751278772378516
0.9950586781964176,0.25755395683453236
0.9950586781964176,0.257595139110969
0.9950586781964176,0.2576363345594115
0.9950586781964176,0.2576775431861804
0.9950586781964176,0.2577187649976004
0.9950586781964176,0.25776
0.9950586781964176,0.25780124819971195
0.9950586781964176,0.257842509603073
0.9950586781964176,0.2578837842164239
0.9950586781964176,0.2579250720461095
0.9950586781964176,0.2579663730984788
0.9950586781964176,0.25800768737988466
0.9950586781964176,0.2580490148966843
0.9950586781964176,0.2580903556552387
0.9950586781964176,0.2581317096619132
0.9950586781964176,0.25817307692307695
0.9950586781964176,0.2582144574451034
0.9950586781964176,0.25825585123437
0.9950586781964176,0.2582972582972583
0.9950586781964176,0.2583386786401539
0.9950586781964176,0.2583801122694467
0.9950586781964176,0.2584215591915303
0.9950586781964176,0.2584630194128028
0.9950586781964176,0.25850449293966626
0.9950586781964176,0.2585459797785267
0.9950586781964176,0.25858747993579456
0.9950586781964176,0.2586289934178841
0.9950586781964176,0.2586705202312139
0.9950586781964176,0.2587120603822065
0.9950586781964176,0.2587536138772888
0.9950586781964176,0.2587951807228916
0.9950586781964176,0.2588367609254499
0.9950586781964176,0.25887835449140284
0.9950586781964176,0.2589199614271938
0.9950586781964176,0.2589615817392702
0.9950586781964176,0.2590032154340836
0.9950586781964176,0.2590448625180897
0.9950586781964176,0.2590865229977485
0.9950586781964176,0.2591281968795239
0.9950586781964176,0.2591698841698842
0.9950586781964176,0.2592115848753017
0.9950586781964176,0.25925329900225297
0.9950586781964176,0.25929502655721876
0.9950586781964176,0.25933676754668383
0.9950586781964176,0.25937852197713734
0.9950586781964176,0.2594202898550725
0.9950586781964176,0.2594620711869866
0.9950586781964176,0.25950386597938147
0.9950586781964176,0.2595456742387627
0.9950586781964176,0.2595874959716403
0.9950586781964176,0.25962933118452863
0.9950586781964176,0.25967117988394584
0.9950586781964176,0.25971304207641466
0.9950586781964176,0.25975491776846177
0.9950586781964176,0.2597968069666183
0.9950586781964176,0.25983870967741934
0.9950586781964176,0.2598806259074044
0.9950586781964176,0.2599225556631171
0.9950586781964176,0.25996449895110535
0.9950586781964176,0.26000645577792125
0.9950586781964176,0.2600484261501211
0.9950586781964176,0.2600904100742654
0.9950586781964176,0.2601324075569191
0.9950586781964176,0.2601744186046512
0.9950586781964176,0.26021644322403487
0.9950586781964176,0.2602584814216478
0.9950586781964176,0.26030053320407176
0.9950586781964176,0.2603425985778927
0.9950586781964176,0.26038467754970096
0.9950586781964176,0.26042677012609117
0.9950586781964176,0.2604688763136621
0.9950586781964176,0.2605109961190168
0.9950586781964176,0.26055312954876275
0.9950586781964176,0.2605952766095115
0.9950586781964176,0.26063743730787897
0.9950586781964176,0.2606796116504854
0.9950586781964176,0.2607217996439553
0.9950586781964176,0.26076400129491745
0.9950586781964176,0.26080621661000486
0.9950586781964176,0.2608484455958549
0.9950586781964176,0.2608906882591093
0.9950586781964176,0.260932944606414
0.9950586781964176,0.26097521464441925
0.9950586781964176,0.26101749837977967
0.9950586781964176,0.2610597958191541
0.9950586781964176,0.2611021069692058
0.9950586781964176,0.26114443183660235
0.9950586781964176,0.2611867704280156
0.9950586781964176,0.2612291227501216
0.9950586781964176,0.26127148880960105
0.9950586781964176,0.2613138686131387
0.9950586781964176,0.26135626216742375
0.9950586781964176,0.26139866947914975
0.9950586781964176,0.26144109055501463
0.9950586781964176,0.2614835254017205
0.9950586781964176,0.26152597402597405
0.9950586781964176,0.26156843643448613
0.9950586781964176,0.26161091263397207
0.9950586781964176,0.26165340263115155
0.9950586781964176,0.26169590643274854
0.9950586781964176,0.26173842404549147
0.9950586781964176,0.2617809554761131
0.9950586781964176,0.2618235007313506
0.9950586781964176,0.26186605981794536
0.9950586781964176,0.2619086327426435
0.9950586781964176,0.26195121951219513
0.9944410129709698,0.2618311920637502
0.9944410129709698,0.2618737800910865
0.9944410129709698,0.26191638197494715
0.9944410129709698,0.2619589977220957
0.9944410129709698,0.26200162733930027
0.9944410129709698,0.2620442708333333
0.9944410129709698,0.26208692821097185
0.9944410129709698,0.26212959947899706
0.9944410129709698,0.26217228464419473
0.9944410129709698,0.26221498371335505
0.9944410129709698,0.26225769669327254
0.9944410129709698,0.2623004235907462
0.9944410129709698,0.26234316441257943
0.9944410129709698,0.2623859191655802
0.9944410129709698,0.2624286878565607
0.9944410129709698,0.26247147049233777
0.9944410129709698,0.2625142670797326
0.9944410129709698,0.2625570776255708
0.9944410129709698,0.26259990213668244
0.9944410129709698,0.2626427406199021
0.9944410129709698,0.26268559308206885
0.9944410129709698,0.2627284595300261
0.9944410129709698,0.26277133997062185
0.9944410129709698,0.26281423441070845
0.9944410129709698,0.26285714285714284
0.9944410129709698,0.2629000653167864
0.9944410129709698,0.262943001796505
0.9944410129709698,0.2629859523031689
0.9944410129709698,0.263028916843653
0.9944410129709698,0.2630718954248366
0.9944410129709698,0.26311488805360356
0.9944410129709698,0.2631578947368421
0.9944410129709698,0.26320091548144514
0.9944410129709698,0.26324395029431
0.9944410129709698,0.2632869991823385
0.9944410129709698,0.26333006215243704
0.9944410129709698,0.26337313921151645
0.9944410129709698,0.26341623036649214
0.9944410129709698,0.2634593356242841
0.9944410129709698,0.2635024549918167
0.9944410129709698,0.263545588476019
0.9944410129709698,0.2635887360838245
0.9944410129709698,0.2636318978221713
0.9944410129709698,0.26367507369800197
0.9944410129709698,0.26371826371826373
0.9944410129709698,0.26376146788990823
0.9944410129709698,0.26380468621989184
0.9944410129709698,0.2638479187151754
0.9944410129709698,0.26389116538272417
0.9944410129709698,0.2639344262295082
0.9944410129709698,0.26397770126250203
0.9944410129709698,0.2640209904886848
0.9944410129709698,0.26406429391504016
0.9944410129709698,0.26410761154855644
0.9944410129709698,0.2641509433962264
0.9944410129709698,0.2641942894650476
0.9944410129709698,0.264237649762022
0.9944410129709698,0.2642810242941563
0.9944410129709698,0.26432441306846166
0.9944410129709698,0.26436781609195403
0.9944410129709698,0.2644112333716538
0.9944410129709698,0.2644546649145861
0.9944410129709698,0.2644981107277805
0.9944410129709698,0.26454157081827145
0.9944410129709698,0.2645850451930978
0.9944410129709698,0.2646285338593031
0.9944410129709698,0.2646720368239356
0.9944410129709698,0.264715554094048
0.9944410129709698,0.2647590856766979
0.9944410129709698,0.26480263157894735
0.9944410129709698,0.2648461918078631
0.9944410129709698,0.26488976637051664
0.9944410129709698,0.2649333552739839
0.9944410129709698,0.26497695852534564
0.9944410129709698,0.2650205761316872
0.9944410129709698,0.2650642081000988
0.9944410129709698,0.26510785443767493
0.9944410129709698,0.26515151515151514
0.9944410129709698,0.26519519024872346
0.9944410129709698,0.2652388797364086
0.9944410129709698,0.26528258362168394
0.9944410129709698,0.2653263019116678
0.9944410129709698,0.2654137817342565
0.9944410129709698,0.2654575432811212
0.9944410129709698,0.26550131926121373
0.9944410129709698,0.2655451096816757
0.9944410129709698,0.26558891454965355
0.9944410129709698,0.2656327338722983
0.9944410129709698,0.26567656765676567
0.9944410129709698,0.2657204159102162
0.9944410129709698,0.2657642786398151
0.9944410129709698,0.2658081558527324
0.9944410129709698,0.26585204755614267
0.9944410129709698,0.2658959537572254
0.9944410129709698,0.26593987446316486
0.9944410129709698,0.2659838096811498
0.9944410129709698,0.2660277594183741
0.9944410129709698,0.266071723682036
0.9944410129709698,0.26611570247933886
0.9944410129709698,0.2661596958174905
0.9944410129709698,0.2662037037037037
0.9944410129709698,0.266247726145196
0.9944410129709698,0.26629176314918956
0.9944410129709698,0.2663358147229115
0.9944410129709698,0.26637988087359366
0.9944410129709698,0.2664239616084726
0.9944410129709698,0.2664680569347898
0.9944410129709698,0.2665121668597914
0.9944410129709698,0.26655629139072845
0.9944410129709698,0.26660043053485677
0.9944410129709698,0.2666445842994369
0.9944410129709698,0.2666887526917343
0.9944410129709698,0.26673293571901924
0.9944410129709698,0.2667771333885667
0.9944410129709698,0.2668213457076566
0.9944410129709698,0.2668655726835737
0.9944410129709698,0.26690981432360744
0.9944410129709698,0.2669540706350522
0.9944410129709698,0.2669983416252073
0.9944410129709698,0.2670426273013767
0.9944410129709698,0.2670869276708693
0.9944410129709698,0.26713124274099886
0.993823347745522,0.2670096249585131
0.993823347745522,0.2670539419087137
0.993823347745522,0.26709827357237714
0.993823347745522,0.26714261995683214
0.993823347745522,0.26718698106941213
0.993823347745522,0.2672313569174556
0.993823347745522,0.26727574750830563
0.993823347745522,0.26732015284931054
0.993823347745522,0.2673645729478232
0.993823347745522,0.2674090078112016
0.993823347745522,0.2674534574468085
0.993823347745522,0.26749792186201166
0.993823347745522,0.2675424010641836
0.993823347745522,0.2675868950607018
0.993823347745522,0.2676314038589488
0.993823347745522,0.26767592746631175
0.993823347745522,0.267720465890183
0.993823347745522,0.26776501913795975
0.993823347745522,0.26780958721704395
0.993823347745522,0.2678541701348427
0.993823347745522,0.2678987678987679
0.993823347745522,0.26794338051623645
0.993823347745522,0.2679880079946702
0.993823347745522,0.2680326503414959
0.993823347745522,0.2680773075641453
0.993823347745522,0.26812197967005497
0.993823347745522,0.26816666666666666
0.993823347745522,0.2682113685614269
0.993823347745522,0.26825608536178724
0.993823347745522,0.26830081707520426
0.993823347745522,0.2683455637091394
0.993823347745522,0.2683903252710592
0.993823347745522,0.2684351017684351
0.993823347745522,0.26847989320874355
0.993823347745522,0.26852469959946595
0.993823347745522,0.2685695209480888
0.993823347745522,0.26861435726210353
0.993823347745522,0.2686592085490065
0.993823347745522,0.26870407481629927
0.993823347745522,0.26874895607148824
0.993823347745522,0.26879385232208486
0.993823347745522,0.26883876357560565
0.993823347745522,0.26888368983957217
0.993823347745522,0.26892863112151094
0.993823347745522,0.26897358742895355
0.993823347745522,0.26901855876943653
0.993823347745522,0.2690635451505017
0.9932056825200741,0.268941294530858
0.9932056825200741,0.2689862830378053
0.9932056825200741,0.26903128659862807
0.9932056825200741,0.26907630522088355
0.9932056825200741,0.2691213389121339
0.9925880172946263,0.26899899564780716
0.9925880172946263,0.2690440314749707
0.9925880172946263,0.26908908238446083
0.9925880172946263,0.2691341483838553
0.9925880172946263,0.269179229480737
0.9925880172946263,0.26922432568269394
0.9925880172946263,0.26926943699731903
0.9925880172946263,0.2693145634322105
0.9925880172946263,0.2693597049949715
0.9925880172946263,0.2694048616932104
0.9925880172946263,0.26945003353454056
0.9925880172946263,0.2694952205265806
0.9925880172946263,0.26954042267695405
0.9925880172946263,0.2695856399932897
0.9925880172946263,0.2696308724832215
0.9925880172946263,0.2696761201543883
0.9925880172946263,0.2697213830144344
0.9925880172946263,0.2697666610710089
0.9925880172946263,0.2698119543317663
0.9925880172946263,0.26985726280436606
0.9925880172946263,0.269902586496473
0.9925880172946263,0.26994792541575674
0.9925880172946263,0.2699932795698925
0.9925880172946263,0.27003864896656027
0.9925880172946263,0.27008403361344535
0.9925880172946263,0.27012943351823837
0.9925880172946263,0.27017484868863484
0.9925880172946263,0.27022027913233565
0.9925880172946263,0.27026572485704675
0.9925880172946263,0.2703111858704794
0.9925880172946263,0.2703566621803499
0.9925880172946263,0.27040215379437993
0.9919703520691785,0.2702793672164254
0.9919703520691785,0.27032486113448917
0.9919703520691785,0.27037037037037037
0.9919703520691785,0.2704158949318067
0.9919703520691785,0.27046143482654095
0.9919703520691785,0.27050699006232104
0.9919703520691785,0.27055256064690025
0.9919703520691785,0.27059814658803705
0.9919703520691785,0.2706437478934951
0.9919703520691785,0.2706893645710433
0.9919703520691785,0.27073499662845585
0.9919703520691785,0.27078064407351204
0.9919703520691785,0.2708263069139966
0.9919703520691785,0.27087198515769945
0.9919703520691785,0.27091767881241563
0.9919703520691785,0.27096338788594565
0.9919703520691785,0.27100911238609515
0.9919703520691785,0.2710548523206751
0.9919703520691785,0.27110060769750166
0.9919703520691785,0.27114637852439644
0.9919703520691785,0.27119216480918606
0.9919703520691785,0.2712379665597027
0.9919703520691785,0.27128378378378376
0.9919703520691785,0.27132961648927184
0.9919703520691785,0.27137546468401486
0.9919703520691785,0.27142132837586613
0.9919703520691785,0.2714672075726842
0.9919703520691785,0.27151310228233305
0.9919703520691785,0.2715590125126818
0.9919703520691785,0.2716049382716049
0.9919703520691785,0.2716508795669824
0.9913526868437307,0.2715276602943664
0.9913526868437307,0.2715736040609137
0.9913526868437307,0.2716195633778981
0.9907350216182829,0.27149627623561273
0.9907350216182829,0.27154223802268496
0.9907350216182829,0.27158821537419575
0.9907350216182829,0.2716342082980525
0.9907350216182829,0.27168021680216803
0.9907350216182829,0.27172624089446046
0.9907350216182829,0.27177228058285324
0.9907350216182829,0.2718183358752754
0.9907350216182829,0.271864406779661
0.9907350216182829,0.27191049330394984
0.9907350216182829,0.2719565954560868
0.9907350216182829,0.27200271324402236
0.9907350216182829,0.27204884667571233
0.9907350216182829,0.2720949957591179
0.9907350216182829,0.27214116050220566
0.9907350216182829,0.27218734091294755
0.9907350216182829,0.2722335369993211
0.9907350216182829,0.2722797487693091
0.9907350216182829,0.2723259762308998
0.9907350216182829,0.27237221939208694
0.9907350216182829,0.27241847826086957
0.9907350216182829,0.27246475284525223
0.9907350216182829,0.272511043153245
0.9907350216182829,0.27255734919286323
0.9907350216182829,0.2726036709721278
0.9907350216182829,0.2726500084990651
0.9907350216182829,0.2726963617817069
0.9907350216182829,0.2727427308280905
0.9907350216182829,0.2727891156462585
0.9907350216182829,0.2728355162442592
0.9907350216182829,0.2728819326301463
0.9907350216182829,0.2729283648119789
0.9907350216182829,0.27297481279782165
0.9907350216182829,0.27302127659574466
0.9907350216182829,0.2730677562138236
0.9907350216182829,0.27311425166013964
0.990117356392835,0.2729904632152589
0.990117356392835,0.2730369613353773
0.990117356392835,0.27308347529812604
0.990117356392835,0.27313000511160335
0.990117356392835,0.27317655078391273
0.990117356392835,0.27322311232316343
0.990117356392835,0.2732696897374702
0.990117356392835,0.2733162830349531
0.990117356392835,0.27336289222373805
0.990117356392835,0.27340951731195634
0.990117356392835,0.2734561583077448
0.990117356392835,0.27350281521924585
0.990117356392835,0.2735494880546075
0.990117356392835,0.2735961768219833
0.990117356392835,0.27364288152953226
0.990117356392835,0.27368960218541916
0.990117356392835,0.2737363387978142
0.990117356392835,0.27378309137489326
0.990117356392835,0.2738298599248377
0.990117356392835,0.2738766444558346
0.990117356392835,0.27392344497607657
0.990117356392835,0.27397026149376175
0.990117356392835,0.274017094017094
0.990117356392835,0.2740639425542828
0.990117356392835,0.2741108071135431
0.990117356392835,0.2741576877030956
0.990117356392835,0.2742045843311666
0.990117356392835,0.274251497005988
0.990117356392835,0.2742984257357974
0.990117356392835,0.27434537052883795
0.990117356392835,0.27439233139335845
0.990117356392835,0.27443930833761343
0.990117356392835,0.274486301369863
0.990117356392835,0.274533310498373
0.990117356392835,0.2745803357314149
0.990117356392835,0.2746273770772657
0.990117356392835,0.27467443454420837
0.990117356392835,0.27472150814053126
0.990117356392835,0.2747685978745286
0.990117356392835,0.27481570375450026
0.990117356392835,0.2748628257887517
0.990117356392835,0.27490996398559425
0.990117356392835,0.27495711835334474
0.9894996911673872,0.2748327328872877
0.9894996911673872,0.2748798901853123
0.9894996911673872,0.2749270636691265
0.9888820259419395,0.2748026089941641
0.9888820259419395,0.2748497854077253
0.9888820259419395,0.27489697802197804
0.9888820259419395,0.2749441868452688
0.9888820259419395,0.27499141188594983
0.9888820259419395,0.2750386531523793
0.9888820259419395,0.275085910652921
0.9888820259419395,0.2751331843959443
0.9888820259419395,0.2751804743898247
0.9888820259419395,0.2752277806429431
0.9888820259419395,0.27527510316368636
0.9888820259419395,0.27532244196044714
0.9888820259419395,0.2753697970416237
0.9888820259419395,0.27541716841562014
0.9888820259419395,0.2754645560908465
0.9888820259419395,0.2755119600757185
0.9888820259419395,0.2755593803786575
0.9888820259419395,0.2756068170080909
0.9888820259419395,0.2756542699724518
0.9888820259419395,0.2757017392801791
0.9888820259419395,0.27574922493971754
0.9888820259419395,0.2757967269595177
0.9888820259419395,0.2758442453480358
0.9888820259419395,0.2758917801137343
0.9882643607164917,0.2757669769045157
0.9882643607164917,0.2758145147388381
0.9882643607164917,0.27586206896551724
0.9882643607164917,0.2759096395930333
0.9882643607164917,0.2759572266298724
0.9882643607164917,0.2760048300845265
0.9882643607164917,0.27605244996549344
0.9882643607164917,0.27610008628127697
0.9882643607164917,0.2761477390403866
0.9882643607164917,0.2761954082513378
0.9882643607164917,0.27624309392265195
0.9882643607164917,0.27629079606285617
0.9882643607164917,0.2763385146804836
0.9882643607164917,0.2763862497840732
0.9882643607164917,0.27643400138217
0.9882643607164917,0.2764817694833247
0.9882643607164917,0.27652955409609403
0.9882643607164917,0.27657735522904064
0.9882643607164917,0.2766251728907331
0.9882643607164917,0.2766730070897458
0.9882643607164917,0.2767208578346593
0.9882643607164917,0.27676872513405987
0.9882643607164917,0.2768166089965398
0.9882643607164917,0.27686450943069735
0.9882643607164917,0.27691242644513675
0.9882643607164917,0.2769603600484681
0.9882643607164917,0.2770083102493075
0.9882643607164917,0.27705627705627706
0.9882643607164917,0.27710426047800485
0.9882643607164917,0.2771522605231249
0.9882643607164917,0.2772002772002772
0.9882643607164917,0.2772483105181078
0.9882643607164917,0.2772963604852686
0.9882643607164917,0.27734442711041773
0.9882643607164917,0.27739251040221913
0.9882643607164917,0.2774406103693428
0.9882643607164917,0.2774887270204648
0.9882643607164917,0.2775368603642671
0.9882643607164917,0.2775850104094379
0.9882643607164917,0.2776331771646712
0.9882643607164917,0.2776813606386671
0.9882643607164917,0.2777295608401319
0.9882643607164917,0.2777777777777778
0.9882643607164917,0.277826011460323
0.9882643607164917,0.27787426189649184
0.9882643607164917,0.27792252909501475
0.9882643607164917,0.27797081306462823
0.9882643607164917,0.27801911381407474
0.9882643607164917,0.2780674313521029
0.9882643607164917,0.27811576568746743
0.9882643607164917,0.27816411682892905
0.9882643607164917,0.27821248478525473
0.9882643607164917,0.2782608695652174
0.9882643607164917,0.27830927117759613
0.9882643607164917,0.2783576896311761
0.9882643607164917,0.2784061249347486
0.9882643607164917,0.278454577097111
0.9882643607164917,0.278503046127067
0.9882643607164917,0.2785515320334262
0.9882643607164917,0.27860003482500434
0.9882643607164917,0.2786485545106235
0.9882643607164917,0.27869709109911167
0.9882643607164917,0.2787456445993031
0.9882643607164917,0.2787942150200383
0.9882643607164917,0.27884280237016384
0.9882643607164917,0.27889140665853235
0.9882643607164917,0.2789400278940028
0.9882643607164917,0.27898866608544026
0.9882643607164917,0.2790373212417161
0.9882643607164917,0.27908599337170764
0.9882643607164917,0.2791346824842987
0.9882643607164917,0.279183388588379
0.9882643607164917,0.2792321116928447
0.9876466954910439,0.27910630127421887
0.9876466954910439,0.2791550279329609
0.9876466954910439,0.27920377160817184
0.9876466954910439,0.279252532308767
0.9876466954910439,0.27930131004366815
0.9876466954910439,0.27935010482180295
0.9876466954910439,0.27939891665210553
0.9876466954910439,0.27944774554351626
0.9876466954910439,0.27949659150498163
0.9876466954910439,0.27954545454545454
0.9876466954910439,0.27959433467389405
0.9876466954910439,0.2796432318992655
0.9876466954910439,0.2796921462305405
0.9876466954910439,0.279741077676697
0.9876466954910439,0.27979002624671917
0.9876466954910439,0.2798389919495975
0.9870290302655961,0.2797129354104674
0.9870290302655961,0.27976190476190477
0.9870290302655961,0.27981089126247594
0.9870290302655961,0.2798598949211909
0.9870290302655961,0.27990891574706606
0.9870290302655961,0.279957953749124
0.9870290302655961,0.2800070089363939
0.9870290302655961,0.280056081317911
0.9870290302655961,0.2801051709027169
0.9870290302655961,0.28015427769985973
0.9870290302655961,0.2802034017183938
0.9870290302655961,0.2802525429673799
0.9870290302655961,0.28030170145588496
0.9870290302655961,0.28035087719298246
0.9870290302655961,0.28040007018775226
0.9870290302655961,0.28044928044928047
0.9870290302655961,0.28049850798665965
0.9870290302655961,0.28054775280898875
0.9870290302655961,0.28059701492537314
0.9870290302655961,0.2806462943449245
0.9870290302655961,0.28069559107676095
0.9870290302655961,0.28074490513000705
0.9870290302655961,0.2807942365137937
0.9870290302655961,0.28084358523725833
0.9870290302655961,0.2808929513095447
0.9870290302655961,0.28094233473980307
0.9870290302655961,0.2809917355371901
0.9870290302655961,0.2810411537108688
0.9870290302655961,0.2810905892700088
0.9870290302655961,0.2811400422237861
0.9870290302655961,0.2811895125813831
0.9870290302655961,0.28123900035198873
0.9870290302655961,0.28128850554479845
0.9870290302655961,0.2813380281690141
0.9870290302655961,0.281387568233844
0.9870290302655961,0.281437125748503
0.9870290302655961,0.28148670072221244
0.9870290302655961,0.28153629316420015
0.9870290302655961,0.28158590308370046
0.9870290302655961,0.28163553048995416
0.9870290302655961,0.2816851753922087
0.9870290302655961,0.2817348377997179
0.9870290302655961,0.2817845177217422
0.9870290302655961,0.2818342151675485
0.9870290302655961,0.2818839301464103
0.9870290302655961,0.2819336626676076
0.9870290302655961,0.28198341274042704
0.9870290302655961,0.28203318037416164
0.9870290302655961,0.2820829655781112
0.9870290302655961,0.2821327683615819
0.9870290302655961,0.28218258873388663
0.9870290302655961,0.28223242670434473
0.9870290302655961,0.2822822822822823
0.9870290302655961,0.2823321554770318
0.9870290302655961,0.2823820462979325
0.9870290302655961,0.28243195475433014
0.9870290302655961,0.2824818808555772
0.9870290302655961,0.28253182461103254
0.9870290302655961,0.2825817860300619
0.9870290302655961,0.28263176512203747
0.9870290302655961,0.2826817618963382
0.9864113650401483,0.28255484784147206
0.9864113650401483,0.28260484869934527
0.9857936998147004,0.2824778761061947
0.9857936998147004,0.2825278810408922
0.9857936998147004,0.28257790368271957
0.9857936998147004,0.28262794404108377
0.9857936998147004,0.2826780021253985
0.9857936998147004,0.28272807794508414
0.9857936998147004,0.2827781715095677
0.9857936998147004,0.2828282828282828
0.9857936998147004,0.28287841191067
0.9857936998147004,0.28292855876617623
